1/31/2004 9:03,-49.123,-32.636
1/31/2004 9:24,-49.117,-32.485
1/31/2004 9:38,-49.11,-32.478
1/31/2004 10:39,-49.112,-32.471
2/2/2004 6:54,-50.1,-31.907
2/2/2004 7:26,-50.132,-31.885
2/2/2004 7:31,-50.128,-31.886
2/2/2004 8:35,-50.164,-31.894
2/2/2004 9:11,-50.183,-31.895
2/2/2004 9:57,-50.216,-31.868
2/2/2004 11:33,-50.242,-31.907
2/2/2004 12:57,-50.281,-31.87
2/2/2004 13:14,-50.29,-31.865
2/4/2004 7:49,-51.319,-31.622
2/4/2004 8:46,-51.354,-31.549
2/4/2004 9:11,-51.381,-31.475
2/4/2004 9:30,-51.37,-31.471
2/4/2004 10:50,-51.415,-31.443
2/4/2004 12:29,-51.478,-31.367
2/4/2004 12:31,-51.479,-31.362
2/6/2004 7:01,-52.495,-30.672
2/6/2004 7:28,-52.498,-30.668
2/6/2004 8:22,-52.492,-30.656
2/6/2004 8:42,-52.495,-30.637
2/6/2004 10:02,-52.505,-30.569
2/6/2004 10:04,-52.506,-30.561
2/6/2004 11:44,-52.519,-30.501
2/8/2004 6:15,-52.54,-29.356
2/8/2004 7:57,-52.534,-29.415
2/8/2004 8:21,-52.586,-29.391
2/8/2004 9:34,-52.631,-29.399
2/8/2004 9:39,-52.54,-29.383
2/8/2004 10:57,-52.541,-29.387
2/8/2004 11:34,-52.539,-29.361
2/10/2004 7:09,-52.247,-29.004
2/10/2004 7:31,-52.249,-29.018
2/10/2004 7:32,-52.274,-28.995
2/10/2004 8:47,-52.236,-29.012
2/10/2004 9:10,-52.23,-29.015
2/10/2004 9:28,-52.224,-28.996
2/10/2004 10:13,-52.215,-29.0
2/10/2004 10:53,-52.253,-29.002
2/10/2004 11:06,-52.216,-29.001
2/12/2004 6:23,-52.355,-28.592
2/12/2004 7:07,-52.34,-28.574
2/12/2004 7:59,-52.327,-28.567
2/12/2004 9:28,-52.339,-28.613
2/12/2004 10:29,-52.339,-28.574
2/12/2004 10:40,-52.344,-28.567
2/12/2004 11:06,-52.345,-28.582
2/14/2004 7:13,-52.665,-28.048
2/14/2004 7:33,-52.662,-28.028
2/14/2004 8:21,-52.674,-28.025
2/14/2004 8:44,-52.682,-27.99
2/14/2004 8:50,-52.687,-28.003
2/14/2004 10:00,-52.697,-27.971
2/14/2004 10:21,-52.689,-27.963
2/16/2004 6:26,-52.925,-27.748
2/16/2004 8:06,-52.921,-27.77
2/16/2004 9:35,-52.909,-27.767
2/16/2004 9:37,-52.91,-27.771
2/16/2004 9:43,-52.914,-27.772
2/18/2004 7:19,-53.041,-28.168
2/18/2004 7:30,-53.038,-28.155
2/18/2004 7:34,-53.04,-28.137
2/18/2004 8:54,-53.052,-28.171
2/18/2004 8:59,-53.049,-28.159
2/18/2004 9:13,-53.047,-28.158
2/18/2004 10:31,-53.045,-28.167
2/18/2004 10:55,-53.062,-28.202
2/18/2004 10:56,-53.051,-28.181
2/18/2004 12:11,-53.001,-28.192
2/18/2004 12:35,-52.982,-28.198
2/20/2004 6:32,-53.066,-28.264
2/20/2004 7:06,-53.063,-28.237
2/20/2004 8:11,-53.088,-28.265
2/20/2004 8:46,-53.076,-28.339
2/20/2004 9:46,-53.098,-28.279
2/20/2004 9:54,-53.096,-28.267
2/20/2004 10:26,-53.11,-28.256
2/20/2004 10:27,-53.106,-28.264
2/20/2004 10:27,-53.106,-28.264
2/20/2004 11:25,-53.154,-28.002
2/20/2004 12:06,-53.087,-28.38
2/22/2004 7:24,-53.399,-27.991
2/22/2004 7:36,-53.456,-28.041
2/22/2004 8:18,-53.421,-27.954
2/22/2004 10:02,-53.45,-27.901
2/22/2004 10:40,-53.456,-27.909
2/22/2004 11:38,-53.46,-27.886
2/22/2004 12:21,-53.456,-27.899
2/24/2004 6:17,-53.832,-26.786
2/24/2004 6:37,-53.824,-26.792
2/24/2004 7:53,-53.798,-26.823
2/24/2004 8:15,-53.777,-26.853
2/24/2004 8:16,-53.772,-26.832
2/24/2004 9:36,-53.747,-26.805
2/24/2004 9:57,-53.743,-26.788
2/24/2004 11:35,-53.714,-26.741
2/26/2004 7:27,-53.927,-26.709
2/26/2004 9:11,-53.902,-26.637
2/26/2004 9:12,-53.906,-26.645
2/26/2004 9:12,-53.92,-26.631
2/26/2004 10:51,-53.892,-26.503
2/26/2004 10:52,-53.882,-26.481
2/26/2004 12:26,-53.878,-26.385
2/26/2004 12:31,-53.885,-26.376
2/28/2004 6:44,-54.645,-26.261
2/28/2004 7:05,-54.67,-26.261
