date_time,8651370,8658163,8661070,8723214,8724580,8727520
2014-07-01 00:00:00,-0.3867897093296051,-0.2593517005443573,-0.18443505465984344,-0.6336247324943542,-0.5256358981132507,-0.16047842800617218
2014-07-01 00:06:00,-0.3756595849990845,-0.2482207715511322,-0.1666111797094345,-0.614549994468689,-0.5167215466499329,-0.18249227106571198
2014-07-01 00:12:00,-0.36452949047088623,-0.2370898425579071,-0.14878730475902557,-0.5954752564430237,-0.5078072547912598,-0.20450611412525177
2014-07-01 00:18:00,-0.3533993661403656,-0.225958913564682,-0.13096342980861664,-0.5764005780220032,-0.4988929331302643,-0.22651994228363037
2014-07-01 00:24:00,-0.34226927161216736,-0.2148279994726181,-0.1131395474076271,-0.5573258399963379,-0.4899785816669464,-0.24853378534317017
2014-07-01 00:30:00,-0.33113914728164673,-0.203697070479393,-0.09531567245721817,-0.5382511019706726,-0.4810642600059509,-0.27054762840270996
2014-07-01 00:36:00,-0.3200090229511261,-0.1925661414861679,-0.07749179750680923,-0.5191763639450073,-0.47214993834495544,-0.29256147146224976
2014-07-01 00:42:00,-0.30887892842292786,-0.1814352124929428,-0.05966791883111,-0.500101625919342,-0.46323561668395996,-0.31457531452178955
2014-07-01 00:48:00,-0.2977488040924072,-0.1703042834997177,-0.041844043880701065,-0.48102691769599915,-0.4543212950229645,-0.33658915758132935
2014-07-01 00:54:00,-0.2866186797618866,-0.15917335450649261,-0.02402016706764698,-0.46195220947265625,-0.445406973361969,-0.35860300064086914
2014-07-01 01:00:00,-0.27548858523368835,-0.14804242551326752,-0.0061962902545928955,-0.44287747144699097,-0.4364926517009735,-0.38061684370040894
2014-07-01 01:06:00,-0.2643584609031677,-0.13691149652004242,0.01162758655846119,-0.4238027334213257,-0.427578330039978,-0.40263068675994873
2014-07-01 01:12:00,-0.2532283663749695,-0.12578058242797852,0.029451463371515274,-0.4047280251979828,-0.41866397857666016,-0.4246445298194885
2014-07-01 01:18:00,-0.24209824204444885,-0.11464964598417282,0.04727533832192421,-0.3856532871723175,-0.4097496569156647,-0.44665834307670593
2014-07-01 01:24:00,-0.23096813261508942,-0.10351872444152832,0.06509921699762344,-0.3665785789489746,-0.4008353352546692,-0.4686721861362457
2014-07-01 01:30:00,-0.2198380082845688,-0.09238779544830322,0.08292309194803238,-0.3475038409233093,-0.3919210135936737,-0.4906860291957855
2014-07-01 01:36:00,-0.20870789885520935,-0.08125686645507812,0.10074696689844131,-0.32842910289764404,-0.3830066919326782,-0.5126999020576477
2014-07-01 01:42:00,-0.19757778942584991,-0.07012594491243362,0.11857084184885025,-0.30935439467430115,-0.37409237027168274,-0.5347137451171875
2014-07-01 01:48:00,-0.18644767999649048,-0.05899501591920853,0.13639472424983978,-0.29027965664863586,-0.36517804861068726,-0.5567275285720825
2014-07-01 01:54:00,-0.17531755566596985,-0.04786408692598343,0.15421859920024872,-0.27120494842529297,-0.3562636971473694,-0.5787413716316223
