nan nan
-77.115242	55.674263
-77.112015	55.678077
-77.107908	55.681304
-77.104681	55.683944
-77.100281	55.688344
-77.095881	55.693038
-77.092361	55.696851
-77.088254	55.699492
-77.087960	55.701252
-77.087667	55.704185
-77.086200	55.705652
-77.087080	55.706825
-77.085613	55.707999
-77.086787	55.708879
-77.087667	55.709759
-77.090014	55.709759
-77.092361	55.710052
-77.096174	55.710346
-77.101455	55.709172
-77.105268	55.707119
-77.112015	55.705652
-77.115829	55.703012
-77.119936	55.700665
-77.126683	55.697438
-77.132257	55.693625
-77.138711	55.691278
-77.143111	55.688051
-77.148391	55.685117
-77.154258	55.681304
-77.160419	55.678370
-77.168339	55.675730
-77.175967	55.674263
-77.184474	55.674263
-77.186821	55.675143
-77.190634	55.676317
-77.190928	55.679250
-77.190634	55.681890
-77.187407	55.685411
-77.183007	55.689811
-77.177140	55.694211
-77.173033	55.696851
-77.168926	55.700078
-77.162179	55.703012
-77.156605	55.706239
-77.150151	55.709172
-77.144578	55.712106
-77.138124	55.716213
-77.131083	55.719146
-77.124630	55.721493
-77.120229	55.724720
-77.116122	55.727360
-77.110549	55.731174
-77.103801	55.733814
-77.098228	55.737921
-77.091774	55.740855
-77.086200	55.744668
-77.080626	55.748188
-77.073586	55.752295
-77.068306	55.754642
-77.064199	55.757869
-77.060972	55.761683
-77.055398	55.766083
-77.050704	55.769897
-77.046304	55.774590
-77.043370	55.777817
-77.039263	55.780164
-77.034863	55.784271
-77.033103	55.787498
-77.026062	55.791312
-77.021662	55.795418
-77.017262	55.799819
-77.013155	55.803046
-77.009635	55.806859
-77.006408	55.810966
-77.002007	55.815367
-76.997607	55.818593
-76.994380	55.822407
-76.989980	55.826514
-76.987046	55.830328
-76.982646	55.832674
-76.980886	55.836195
-76.975019	55.840595
-76.972085	55.842355
-76.967978	55.845582
-76.962405	55.849396
-76.963578	55.849396
-76.958298	55.852036
-76.952431	55.855849
-76.947150	55.858196
-76.942750	55.862010
-76.937176	55.865237
-76.931896	55.868464
-76.927202	55.872864
-76.921628	55.876678
-76.916055	55.880198
-76.911361	55.884892
-76.905787	55.888705
-76.900213	55.893105
-76.896987	55.896332
-76.891413	55.900146
-76.888186	55.903666
-76.882906	55.906600
-76.876158	55.909827
-76.869411	55.912760
-76.862077	55.916280
-76.858264	55.918041
-76.854450	55.920094
-76.850050	55.923028
-76.845943	55.925081
-76.840369	55.928895
-76.835675	55.933295
-76.831275	55.937109
-76.829515	55.940629
-76.825115	55.944443
-76.823355	55.947669
-76.821008	55.952363
-76.818954	55.957057
-76.816607	55.961750
-76.815141	55.962924
-76.813674	55.966444
-76.811327	55.971138
-76.811914	55.973778
-76.809860	55.977298
-76.806340	55.983165
-76.801940	55.986979
-76.797539	55.990206
-76.794899	55.991379
-76.789325	55.994019
-76.779351	55.994606
-76.777298	55.994899
-76.769377	55.995193
-76.760870	55.996073
-76.752069	55.997833
-76.744149	55.999886
-76.743714	56.000000
nan nan
-61.401510	56.000000
-61.396434	55.999300
-61.390860	55.998420
-61.384113	55.994606
-61.380006	55.991086
-61.378539	55.988739
-61.377366	55.984632
-61.376779	55.981699
-61.376779	55.979645
-61.377953	55.977885
-61.379126	55.975831
-61.381766	55.974071
-61.388513	55.973191
-61.395554	55.972605
-61.404648	55.972311
-61.410222	55.973778
-61.411395	55.974071
-61.410808	55.974658
-61.413448	55.977592
-61.414328	55.979645
-61.413448	55.983459
-61.410808	55.987272
-61.413742	55.991379
-61.415209	55.994313
-61.419902	55.997540
-61.425183	55.999300
-61.428450	56.000000
nan nan
-61.452267	56.000000
-61.455691	55.998420
-61.460972	55.996366
-61.462145	55.992259
-61.460972	55.988446
-61.458625	55.985805
-61.451584	55.982285
-61.446011	55.978765
-61.438677	55.975831
-61.431930	55.972605
-61.426943	55.967911
-61.421956	55.963804
-61.414915	55.960284
-61.405235	55.959110
-61.399074	55.958524
-61.389980	55.958817
-61.381473	55.960284
-61.372966	55.962924
-61.365925	55.964391
-61.357124	55.965564
-61.348030	55.965271
-61.338350	55.964684
-61.328082	55.964097
-61.317522	55.962924
-61.307547	55.962337
-61.296107	55.961457
-61.288186	55.962044
-61.279385	55.962924
-61.271465	55.963511
-61.263544	55.965857
-61.254744	55.967618
-61.246530	55.967911
-61.236262	55.967618
-61.229515	55.963804
-61.225702	55.959697
-61.222768	55.956177
-61.217781	55.952363
-61.210447	55.949136
-61.202527	55.947376
-61.198713	55.949723
-61.194313	55.953830
-61.191086	55.959110
-61.186392	55.964684
-61.178472	55.968204
-61.172311	55.970551
-61.164097	55.971138
-61.154416	55.971431
-61.143562	55.970551
-61.135055	55.969671
-61.125668	55.968498
-61.117747	55.966151
-61.113640	55.962630
-61.111587	55.957643
-61.111880	55.952656
-61.110120	55.947963
-61.104840	55.943856
-61.099559	55.942096
-61.091639	55.940042
-61.084892	55.936522
-61.078144	55.932708
-61.074331	55.928308
-61.073744	55.923028
-61.074624	55.918334
-61.075798	55.911880
-61.076678	55.906893
-61.078144	55.900733
-61.079318	55.896626
-61.079024	55.893105
-61.086358	55.895746
-61.094572	55.897506
-61.103960	55.897212
-61.111000	55.895746
-61.119801	55.894572
-61.128895	55.894279
-61.137402	55.893105
-61.146789	55.892812
-61.156470	55.891932
-61.165271	55.892225
-61.173191	55.895746
-61.179058	55.898679
-61.181698	55.899266
-61.187566	55.895746
-61.194899	55.892225
-61.199886	55.886652
-61.201647	55.884305
-61.200766	55.881078
-61.198713	55.876384
-61.194899	55.871984
-61.192846	55.869344
-61.182872	55.868757
-61.175245	55.868757
-61.166151	55.868757
-61.155297	55.867584
-61.145323	55.864650
-61.137402	55.861130
-61.131535	55.857903
-61.123908	55.853796
-61.120094	55.851743
-61.120387	55.851156
-61.119801	55.852623
-61.120094	55.851743
-61.116867	55.850276
-61.111880	55.847929
-61.104546	55.845582
-61.095159	55.843822
-61.085185	55.843235
-61.077264	55.843822
-61.068170	55.845582
-61.061423	55.847636
-61.055263	55.851743
-61.047929	55.854676
-61.040595	55.858196
-61.033261	55.857610
-61.023287	55.857023
-61.012726	55.855556
-61.001872	55.853796
-60.992778	55.854089
-60.982217	55.854383
-60.974590	55.855849
-60.966670	55.858196
-60.959923	55.860837
-60.953469	55.863183
-60.946135	55.865824
-60.938508	55.867290
-60.926773	55.865530
-60.917093	55.864357
-60.909759	55.862303
-60.900078	55.859370
-60.889224	55.857903
-60.879543	55.856730
-60.865756	55.856143
-60.860182	55.856436
-60.849621	55.856436
-60.839354	55.856436
-60.830553	55.856143
-60.819992	55.856143
-60.809725	55.856143
-60.802391	55.855556
-60.791244	55.854676
-60.782443	55.854089
-60.771589	55.852916
-60.762202	55.851449
-60.758095	55.849982
-60.755455	55.849396
-60.747827	55.845582
-60.741667	55.842942
-60.736973	55.838248
-60.733453	55.833848
-60.729639	55.829448
-60.729053	55.824461
-60.729933	55.819474
-60.729933	55.813606
-60.730813	55.808033
-60.733160	55.802459
-60.737267	55.796005
-60.742254	55.790431
-60.749587	55.786911
-60.756041	55.783391
-60.762495	55.779577
-60.769536	55.776350
-60.774816	55.772537
-60.782150	55.769017
-60.788017	55.765790
-60.794177	55.762856
-60.800631	55.758749
-60.807672	55.755229
-60.813832	55.755816
-60.816179	55.758456
-60.812365	55.762269
-60.812659	55.765790
-60.820579	55.765790
-60.826740	55.764030
-60.835540	55.762563
-60.843754	55.760509
-60.851381	55.758456
-60.858422	55.755522
-60.865462	55.752589
-60.873676	55.749949
-60.880423	55.749068
-60.890104	55.748775
-60.897438	55.748775
-60.908292	55.750242
-60.916506	55.752002
-60.926480	55.752589
-60.936161	55.753469
-60.945842	55.752295
-60.953175	55.750829
-60.960803	55.748775
-60.966670	55.746428
-60.962856	55.744081
-60.952589	55.742028
-60.946722	55.739094
-60.944668	55.733814
-60.946722	55.729120
-60.937628	55.727360
-60.929414	55.727654
-60.922080	55.729120
-60.914159	55.731174
-60.905945	55.732641
-60.896265	55.732641
-60.888051	55.731761
-60.879543	55.732641
-60.871623	55.734987
-60.864582	55.737921
-60.859302	55.740268
-60.849035	55.739681
-60.848448	55.738801
-60.847861	55.739388
-60.845808	55.739094
-60.840234	55.737334
-60.830553	55.736748
-60.820579	55.736161
-60.811485	55.736454
-60.803271	55.737041
-60.794764	55.737921
-60.787430	55.738508
-60.779216	55.737921
-60.776869	55.733521
-60.773056	55.729120
-60.765135	55.727947
-60.756335	55.729414
-60.746947	55.731761
-60.740200	55.734107
-60.734333	55.737334
-60.727293	55.739974
-60.721719	55.744668
-60.715558	55.749949
-60.711451	55.754349
-60.705878	55.758749
-60.701771	55.765496
-60.696784	55.770777
-60.690623	55.776350
-60.685049	55.780751
-60.678889	55.786031
-60.674489	55.791018
-60.668915	55.795712
-60.665101	55.801579
-60.660408	55.807153
-60.656301	55.812726
-60.652194	55.817127
-60.647207	55.822700
-60.639873	55.825634
-60.631659	55.826807
-60.624032	55.825047
-60.617871	55.822407
-60.615231	55.821820
-60.608484	55.818300
-60.602030	55.814780
-60.597923	55.809499
-60.597923	55.804512
-60.601737	55.801579
-60.606137	55.798059
-60.611124	55.794832
-60.616991	55.791605
-60.621978	55.788378
-60.622272	55.785444
-60.624032	55.783684
-60.621978	55.780164
-60.619925	55.777524
-60.614351	55.773710
-60.609951	55.770483
-60.607897	55.766376
-60.609657	55.761683
-60.610537	55.756109
-60.612004	55.752002
-60.609951	55.747308
-60.606724	55.742321
-60.607604	55.739094
-60.605844	55.733814
-60.607311	55.729707
-60.607897	55.724720
-60.609951	55.719440
-60.611124	55.716213
-60.608191	55.713866
-60.600857	55.711812
-60.594696	55.708879
-60.592643	55.704185
-60.597923	55.698612
-60.603204	55.693918
-60.609364	55.690691
-60.615818	55.686877
-60.623152	55.683650
-60.629312	55.680424
-60.635766	55.678077
-60.643687	55.676023
-60.651900	55.673383
-60.658061	55.671916
-60.661288	55.666636
-60.660114	55.664876
-60.656301	55.660475
-60.657474	55.660769
-60.653954	55.656368
-60.650140	55.651968
-60.644860	55.648155
-60.638406	55.644341
-60.633712	55.641994
-60.629605	55.638474
-60.628725	55.633487
-60.629019	55.629087
-60.633419	55.624393
-60.637233	55.618526
-60.643393	55.613245
-60.647793	55.608258
-60.653367	55.603858
-60.657474	55.599458
-60.663048	55.594764
-60.668035	55.589484
-60.672142	55.586550
-60.677129	55.580976
-60.681529	55.578336
-60.684169	55.572176
-60.685049	55.568949
-60.683876	55.565135
-60.679182	55.563962
-60.670675	55.565135
-60.668328	55.566602
-60.663635	55.570416
-60.659234	55.575109
-60.658354	55.578630
-60.655421	55.584497
-60.650140	55.588604
-60.646033	55.592711
-60.640460	55.597404
-60.634006	55.601805
-60.629312	55.605325
-60.624032	55.609138
-60.618751	55.613245
-60.613178	55.617939
-60.606137	55.622633
-60.602324	55.626740
-60.597923	55.633194
-60.594110	55.638767
-60.590296	55.644634
-60.587949	55.649915
-60.585896	55.655195
-60.582082	55.661062
-60.581789	55.666049
-60.577975	55.671036
-60.575628	55.677197
-60.572108	55.682477
-60.568881	55.687464
-60.563894	55.693038
-60.558027	55.697731
-60.552453	55.704479
-60.550400	55.710052
-60.550693	55.715039
-60.548346	55.720613
-60.544239	55.727067
-60.538666	55.731761
-60.531625	55.736161
-60.526051	55.740561
-60.523411	55.746722
-60.524585	55.750535
-60.525171	55.755816
-60.527225	55.760509
-60.527518	55.765790
-60.526638	55.771363
-60.525465	55.776937
-60.522238	55.782218
-60.519304	55.788085
-60.514317	55.793658
-60.508743	55.798352
-60.503170	55.803046
-60.496129	55.805979
-60.487915	55.808619
-60.483515	55.809206
-60.480288	55.808326
-60.480288	55.805979
-60.481168	55.802752
-60.480581	55.801872
-60.479701	55.800992
-60.481462	55.800699
-60.479115	55.798059
-60.472074	55.797179
-60.465620	55.798939
-60.460340	55.799232
-60.459460	55.798352
-60.457993	55.798645
-60.457700	55.797179
-60.452713	55.792485
-60.449486	55.788085
-60.445966	55.783684
-60.443912	55.778991
-60.440685	55.774004
-60.435698	55.771363
-60.433645	55.770777
-60.428658	55.772243
-60.422497	55.775764
-60.416337	55.778991
-60.409003	55.782511
-60.403136	55.785444
-60.399909	55.786324
-60.392575	55.789551
-60.384361	55.786031
-60.381134	55.783391
-60.378201	55.779577
-60.374681	55.775177
-60.372920	55.770483
-60.369107	55.766083
-60.364706	55.763149
-60.362066	55.761683
-60.356786	55.763736
-60.352092	55.769897
-60.352679	55.775177
-60.350332	55.778991
-60.347692	55.782804
-60.340065	55.786324
-60.335078	55.784564
-60.328917	55.781631
-60.329211	55.777524
-60.327157	55.772830
-60.328331	55.766963
-60.329504	55.761389
-60.333611	55.754936
-60.337718	55.748482
-60.346519	55.747602
-60.351799	55.747308
-60.357959	55.743201
-60.363826	55.738801
-60.365000	55.732934
-60.369987	55.727654
-60.376441	55.723840
-60.382014	55.721493
-60.384068	55.719733
-60.377907	55.716213
-60.374681	55.712399
-60.377321	55.707119
-60.380841	55.701252
-60.382014	55.695971
-60.380548	55.691864
-60.377907	55.690691
-60.372920	55.688051
-60.369987	55.686584
-60.368520	55.682770
-60.371747	55.678370
-60.379961	55.677197
-60.388762	55.677490
-60.397562	55.676317
-60.406363	55.674850
-60.413697	55.671623
-60.420150	55.669569
-60.426898	55.668983
-60.436578	55.668103
-60.446552	55.668689
-60.456526	55.667809
-60.464740	55.666343
-60.472074	55.665756
-60.479701	55.663996
-60.487915	55.661062
-60.493782	55.658129
-60.499943	55.654022
-60.503756	55.648448
-60.504930	55.642874
-60.508743	55.637007
-60.510797	55.632313
-60.514024	55.627326
-60.518424	55.620873
-60.521944	55.615006
-60.524878	55.610605
-60.526345	55.604151
-60.527225	55.602978
-60.531038	55.597111
-60.532212	55.591537
-60.531625	55.586257
-60.532505	55.587137
-60.528398	55.593591
-60.522238	55.596818
-60.514904	55.599751
-60.510210	55.605325
-60.506103	55.611779
-60.500530	55.616472
-60.494956	55.621166
-60.488502	55.624686
-60.481462	55.627913
-60.473541	55.629673
-60.465914	55.631727
-60.457406	55.630553
-60.452713	55.629673
-60.442152	55.628206
-60.432471	55.625273
-60.424551	55.622339
-60.420737	55.619406
-60.414577	55.615886
-60.407830	55.612365
-60.400789	55.608552
-60.400202	55.607672
-60.400789	55.608552
-60.398149	55.605031
-60.393162	55.601218
-60.390228	55.596818
-60.389935	55.591537
-60.389642	55.586257
-60.392282	55.580683
-60.396389	55.574229
-60.401962	55.567775
-60.407243	55.561615
-60.410470	55.556628
-60.414577	55.550174
-60.417510	55.544307
-60.420150	55.540200
-60.424551	55.533746
-60.428071	55.528173
-60.432178	55.523772
-60.437458	55.519959
-60.443032	55.515265
-60.449486	55.511451
-60.455060	55.507051
-60.452713	55.502064
-60.447726	55.500304
-60.439218	55.501477
-60.431885	55.504704
-60.426898	55.508225
-60.421911	55.512331
-60.416924	55.517905
-60.411056	55.522599
-60.406069	55.526413
-60.400789	55.530519
-60.396095	55.535213
-60.389935	55.539027
-60.386708	55.541960
-60.382014	55.546947
-60.379668	55.550761
-60.377321	55.554868
-60.372920	55.561028
-60.366760	55.566309
-60.360013	55.570709
-60.353559	55.574523
-60.346812	55.576576
-60.340358	55.578923
-60.331557	55.580096
-60.322757	55.578336
-60.316303	55.573936
-60.316303	55.570416
-60.318063	55.565429
-60.323344	55.559855
-60.327450	55.553694
-60.330971	55.549881
-60.335664	55.544894
-60.338891	55.539907
-60.339478	55.535506
-60.339478	55.533746
-60.336251	55.532280
-60.329504	55.531400
-60.319530	55.530813
-60.313076	55.528466
-60.308089	55.526119
-60.305449	55.524066
-60.304862	55.521132
-60.305742	55.517905
-60.306622	55.512918
-60.311903	55.508518
-60.315423	55.508811
-60.321583	55.509985
-60.328037	55.513505
-60.332437	55.516732
-60.339185	55.520252
-60.340945	55.517905
-60.342705	55.516732
-60.347985	55.510571
-60.350332	55.505291
-60.351799	55.501184
-60.350625	55.497077
-60.354732	55.490917
-60.360306	55.486223
-60.367640	55.483289
-60.373214	55.480063
-60.380254	55.477129
-60.388468	55.474489
-60.395802	55.471555
-60.401082	55.469208
-60.403723	55.465395
-60.404309	55.462461
-60.405189	55.456888
-60.411643	55.453074
-60.418684	55.450140
-60.427484	55.448674
-60.435698	55.448087
-60.445379	55.447207
-60.453006	55.444860
-60.452419	55.439873
-60.447432	55.435766
-60.442445	55.431952
-60.441272	55.427259
-60.445672	55.423152
-60.451833	55.419338
-60.454473	55.415525
-60.450659	55.411711
-60.445379	55.407897
-60.440099	55.404377
-60.437752	55.399390
-60.442445	55.394696
-60.445966	55.388829
-60.450953	55.383256
-60.455060	55.376802
-60.460340	55.371521
-60.464447	55.365068
-60.470021	55.360374
-60.474421	55.355680
-60.477355	55.353040
-60.477941	55.349813
-60.478235	55.347466
-60.472661	55.347760
-60.465914	55.350693
-60.458873	55.353627
-60.451246	55.357147
-60.446259	55.361254
-60.440685	55.365948
-60.435698	55.370055
-60.430418	55.373282
-60.426018	55.376802
-60.420737	55.382082
-60.418390	55.386189
-60.416630	55.390883
-60.415163	55.394696
-60.416337	55.398510
-60.417804	55.402910
-60.422497	55.407311
-60.425137	55.411418
-60.424551	55.415818
-60.423671	55.421392
-60.418390	55.427552
-60.413110	55.431659
-60.406069	55.434299
-60.396682	55.436939
-60.391108	55.439580
-60.384655	55.443100
-60.379668	55.447207
-60.374974	55.451900
-60.370574	55.456888
-60.366467	55.460994
-60.361773	55.466568
-60.354732	55.470969
-60.349159	55.475956
-60.342705	55.479476
-60.336251	55.483289
-60.331557	55.486810
-60.325984	55.489156
-60.319530	55.491503
-60.312783	55.492090
-60.306622	55.491503
-60.306036	55.486516
-60.312489	55.482409
-60.320410	55.480649
-60.326570	55.476542
-60.328331	55.474195
-60.325690	55.470675
-60.322757	55.467155
-60.323344	55.462168
-60.328917	55.459821
-60.334784	55.456594
-60.341238	55.452781
-60.348572	55.449260
-60.352972	55.446620
-60.357666	55.441046
-60.362653	55.435473
-60.362360	55.430192
-60.357079	55.428725
-60.349745	55.429606
-60.343585	55.433713
-60.338598	55.439286
-60.333611	55.444860
-60.328917	55.448087
-60.325104	55.450140
-60.319823	55.446033
-60.318063	55.440460
-60.316890	55.436646
-60.312489	55.433713
-60.304862	55.431952
-60.299582	55.432246
-60.291368	55.434299
-60.285207	55.438113
-60.280220	55.443687
-60.281687	55.448967
-60.283154	55.453074
-60.285207	55.457768
-60.288141	55.462755
-60.289021	55.467155
-60.288434	55.472142
-60.287261	55.477716
-60.285207	55.482409
-60.284621	55.487396
-60.280807	55.493263
-60.274647	55.498544
-60.268486	55.502357
-60.260566	55.504411
-60.253819	55.502944
-60.248831	55.498837
-60.248538	55.497370
-60.245605	55.496197
-60.238857	55.492383
-60.228297	55.490917
-60.218909	55.491210
-60.213922	55.489450
-60.208935	55.486810
-60.203655	55.483583
-60.201601	55.478596
-60.203948	55.475662
-60.208642	55.470088
-60.210695	55.466568
-60.208642	55.461875
-60.205415	55.457474
-60.202775	55.453367
-60.202188	55.448967
-60.206882	55.443393
-60.210989	55.439286
-60.204828	55.434593
-60.198081	55.431952
-60.195441	55.431366
-60.193388	55.427259
-60.196614	55.422272
-60.198668	55.421098
-60.201601	55.420218
-60.211282	55.423152
-60.217149	55.425792
-60.226243	55.427845
-60.235044	55.426672
-60.242084	55.423738
-60.247365	55.419045
-60.252938	55.414351
-60.259099	55.411418
-60.265846	55.409071
-60.274060	55.408191
-60.284034	55.408484
-60.295181	55.411124
-60.305156	55.411711
-60.313369	55.411124
-60.317183	55.409071
-60.319530	55.403497
-60.316596	55.400270
-60.316890	55.395870
-60.323637	55.393523
-60.331851	55.396163
-60.341238	55.397923
-60.349745	55.397043
-60.354732	55.394990
-60.359133	55.390296
-60.363826	55.384722
-60.366173	55.381495
-60.369694	55.376508
-60.373800	55.371521
-60.376734	55.365654
-60.379374	55.359494
-60.381134	55.354800
-60.381134	55.348933
-60.380548	55.343653
-60.381428	55.338666
-60.385535	55.334559
-60.390522	55.330452
-60.395509	55.324878
-60.401082	55.320184
-60.404896	55.314317
-60.409590	55.309624
-60.407243	55.306983
-60.401376	55.304343
-60.396682	55.301996
-60.393749	55.298476
-60.395215	55.294076
-60.399322	55.289969
-60.405483	55.286155
-60.411937	55.282635
-60.418977	55.279408
-60.427191	55.278235
-60.437458	55.280582
-60.441859	55.283515
-60.444499	55.287329
-60.448312	55.291729
-60.452419	55.294663
-60.458287	55.295836
-60.466794	55.294663
-60.469434	55.290262
-60.468847	55.285862
-60.470607	55.281168
-60.476181	55.276475
-60.484102	55.273541
-60.491142	55.270901
-60.498476	55.267674
-60.499943	55.262980
-60.499356	55.257993
-60.498769	55.253300
-60.499649	55.247726
-60.504637	55.242152
-60.511090	55.238632
-60.518424	55.235112
-60.524585	55.231005
-60.530158	55.226604
-60.529865	55.221324
-60.529278	55.216044
-60.529278	55.210176
-60.533092	55.204309
-60.538079	55.200496
-60.545413	55.196976
-60.552453	55.194042
-60.559494	55.191108
-60.566534	55.188468
-60.573575	55.185241
-60.580029	55.183188
-60.587362	55.180254
-60.593523	55.176441
-60.600857	55.172920
-60.606724	55.169694
-60.612591	55.166760
-60.613764	55.164707
-60.604670	55.165000
-60.594696	55.166760
-60.587949	55.168814
-60.580909	55.170280
-60.573868	55.172920
-60.566534	55.176734
-60.559787	55.178788
-60.553040	55.181721
-60.546586	55.185535
-60.540132	55.189348
-60.534265	55.193162
-60.526638	55.196682
-60.522531	55.199322
-60.516957	55.204016
-60.510504	55.207830
-60.505517	55.213403
-60.499943	55.218097
-60.494369	55.222497
-60.488795	55.227191
-60.482342	55.231591
-60.476474	55.234818
-60.468261	55.237458
-60.461513	55.235992
-60.458580	55.234818
-60.452713	55.231298
-60.449193	55.229245
-60.445966	55.224844
-60.442445	55.219857
-60.438925	55.217510
-60.430418	55.216924
-60.425724	55.218390
-60.420150	55.222791
-60.418977	55.228658
-60.416337	55.234525
-60.413697	55.240685
-60.409296	55.245379
-60.402843	55.249193
-60.396095	55.253593
-60.388175	55.256233
-60.381721	55.258287
-60.373800	55.260633
-60.365880	55.260927
-60.355319	55.259460
-60.348572	55.255940
-60.347985	55.250659
-60.352972	55.245086
-60.359426	55.241272
-60.365880	55.236872
-60.371454	55.233058
-60.378201	55.230125
-60.384361	55.226311
-60.390815	55.222497
